Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
931617,14,8,117492,5,4,4,544
931641,125,8,43392,2,4,3,243
931671,11,10,49271,5,4,3,543
931709,26,18,156482,4,5,5,455
931721,14,7,44693,5,3,3,533
931739,169,8,37872,2,4,2,242
931744,71,5,56795,3,2,3,323
931769,125,7,48193,2,3,3,233
931774,29,10,84190,4,4,4,444
931775,138,7,38749,2,3,2,232
931790,1,17,123743,5,5,4,554
931810,27,7,16293,4,3,2,432
931856,7,7,50093,5,3,3,533
931869,592,2,3098,1,1,1,111
931871,65,5,85795,3,2,4,324
931891,63,9,53591,3,4,3,343
931905,73,7,102593,3,3,4,334
931916,108,7,14193,2,3,1,231
931925,143,1,42999,2,1,2,212
931946,39,7,69993,4,3,3,433
931950,85,6,107994,3,3,4,334
931979,323,8,26192,1,4,2,142
931986,11,16,102984,5,5,4,554
932010,56,25,153176,3,5,5,355
932035,83,8,104192,3,4,4,344
932038,197,6,81594,1,3,4,134
932041,31,5,54695,4,2,3,423
932054,31,20,136876,4,5,5,455
932055,47,26,132654,4,5,5,455
932063,223,4,66396,1,2,3,123
932097,348,1,2499,1,1,1,111
932102,41,9,83491,4,4,4,444
932113,41,26,113024,4,5,4,454
932158,77,8,68902,3,4,3,343
932159,104,16,139034,2,5,5,255
932160,52,3,54497,3,1,3,313
932170,102,19,117381,2,5,4,254
932186,157,8,115592,2,4,4,244
932195,112,10,60940,2,4,3,243
932208,279,2,20798,1,1,2,112
932210,218,10,70840,1,4,3,143
932212,52,25,139275,3,5,5,355
932225,23,18,184582,4,5,5,455
932232,79,22,236238,3,5,5,355
932250,27,19,181731,4,5,5,455
932259,211,8,103042,1,4,4,144
932264,109,9,64991,2,4,3,243
932265,34,28,201584,4,5,5,455
932270,137,8,128622,2,4,4,244
932288,80,18,90382,3,5,4,354
932291,144,8,14602,2,4,1,241
932304,3,7,63343,5,3,3,533
932311,90,9,75941,3,4,4,344
932330,114,20,135360,2,5,5,255
932348,113,5,57425,2,2,3,223
932354,8,8,59908,5,4,3,543
932373,227,10,130690,1,4,5,145
932374,100,10,62390,2,4,3,243
932405,63,7,56493,3,3,3,333
932409,72,7,53293,3,3,3,333
932421,57,18,202048,3,5,5,355
932456,79,7,59243,3,3,3,333
932486,14,16,83434,5,5,4,554
932504,64,4,58496,3,2,3,323
932519,59,29,286988,3,5,5,355
932566,40,15,153256,4,5,5,455
932582,106,3,33797,2,1,2,212
932587,21,20,187236,4,5,5,455
932598,80,5,39995,3,2,2,322
932600,25,26,117354,4,5,4,454
932612,96,5,44425,2,2,3,223
932641,12,19,112402,5,5,4,554
932643,2,8,150292,5,4,5,545
932653,39,26,236374,4,5,5,455
932654,14,22,256089,5,5,5,555
932668,25,14,180916,4,5,5,455
932687,5,13,103153,5,5,4,554
932713,80,14,135536,3,5,5,355
932717,40,10,173690,4,4,5,445
932718,38,6,28094,4,3,2,432
932737,61,20,197051,3,5,5,355
932738,313,2,1798,1,1,1,111
932757,375,8,12803,1,4,1,141
932762,22,4,8246,4,2,1,421
932768,111,1,599,2,1,1,211
932787,236,2,2198,1,1,1,111
932790,45,8,201492,4,4,5,445
932798,102,7,173493,2,3,5,235
932807,223,2,31498,1,1,2,112
932818,27,4,45396,4,2,3,423
932826,67,4,29557,3,2,2,322
932828,114,6,14144,2,3,1,231
932834,197,9,59641,1,4,3,143
932839,12,1,19999,5,1,2,512
932844,12,9,96491,5,4,4,544
932846,24,26,150174,4,5,5,455
932848,31,5,64795,4,2,3,423
932868,24,9,86791,4,4,4,444
932882,31,20,151741,4,5,5,455
932891,102,7,45473,2,3,3,233
932902,2,41,383565,5,5,5,555
932930,94,7,99793,2,3,4,234
932942,21,3,26497,4,1,2,412
932953,40,3,6497,4,1,1,411
932958,40,8,98952,4,4,4,444
932961,527,1,799,1,1,1,111
932975,37,8,32792,4,4,2,442
932984,290,5,5305,1,2,1,121
932985,67,8,51192,3,4,3,343
932989,242,2,398,1,1,1,111
932993,183,6,13374,2,3,1,231
933023,51,5,48095,3,2,3,323
933031,14,27,305139,5,5,5,555
933033,30,10,116390,4,4,4,444
933042,44,26,342524,4,5,5,455
933043,67,6,87550,3,3,4,334
933062,6,19,265481,5,5,5,555
933076,14,10,19541,5,4,2,542
933090,29,2,74998,4,1,4,414
933091,86,8,123492,3,4,4,344
933110,97,9,85101,2,4,4,244
933122,62,7,46904,3,3,3,333
933128,2,9,82191,5,4,4,544
933137,191,4,4452,1,2,1,121
933146,426,2,30898,1,1,2,112
933158,169,8,56042,2,4,3,243
933159,36,8,72992,4,4,3,443
933170,171,5,46445,2,2,3,223
933172,160,8,115992,2,4,4,244
933211,286,6,47344,1,3,3,133
933236,11,7,53893,5,3,3,533
933238,23,29,524221,4,5,5,455
933246,58,29,180071,3,5,5,355
933265,13,2,20298,5,1,2,512
933277,276,3,16997,1,1,2,112
933304,20,38,383034,4,5,5,455
933317,360,3,37197,1,1,2,112
933345,32,10,108790,4,4,4,444
933356,9,4,144996,5,2,5,525
933360,121,10,20450,2,4,2,242
933366,172,1,1299,2,1,1,211
933391,15,2,17998,5,1,2,512
933404,91,10,60251,3,4,3,343
933429,3,8,60042,5,4,3,543
933440,6,16,120005,5,5,4,554
933442,18,5,48795,5,2,3,523
933456,284,3,22497,1,1,2,112
933458,39,6,45845,4,3,3,433
933466,36,3,25197,4,1,2,412
933495,95,7,54153,2,3,3,233
933496,128,6,37194,2,3,2,232
933503,50,10,79240,3,4,4,344
933523,3,12,114238,5,5,4,554
933542,14,27,318029,5,5,5,555
933587,10,4,30947,5,2,2,522
933605,53,4,82996,3,2,4,324
933613,12,8,44142,5,4,3,543
933615,537,2,35798,1,1,2,112
933617,120,15,109785,2,5,4,254
933620,37,10,115190,4,4,4,444
933637,39,7,71293,4,3,3,433
933639,74,5,14995,3,2,1,321
933641,51,6,45394,3,3,3,333
933645,87,10,14601,3,4,1,341
933646,38,21,120229,4,5,4,454
933673,13,32,290424,5,5,5,555
933677,17,10,93640,5,4,4,544
933685,50,15,147241,3,5,5,355
933692,56,1,19999,3,1,2,312
933722,138,4,32096,2,2,2,222
933724,355,3,2597,1,1,1,111
933728,86,6,42294,3,3,2,332
933761,39,14,205836,4,5,5,455
933788,57,26,296774,3,5,5,355
933790,42,13,262743,4,5,5,455
933798,509,2,1798,1,1,1,111
933809,104,5,4645,2,2,1,221
933812,6,16,90134,5,5,4,554
933818,20,16,110745,4,5,4,454
933842,19,6,74994,4,3,4,434
933848,217,8,31672,1,4,2,142
933849,19,14,104936,4,5,4,454
933850,32,5,86095,4,2,4,424
933856,63,1,6999,3,1,1,311
933886,204,4,40596,1,2,2,122
933891,166,6,63444,2,3,3,233
933900,165,5,19495,2,2,2,222
933903,2,20,96686,5,5,4,554
933911,16,7,54554,5,3,3,533
933919,63,10,198390,3,4,5,345
933927,126,16,198834,2,5,5,255
933944,29,13,116287,4,5,4,454
933950,183,5,50695,2,2,3,223
933957,5,20,194630,5,5,5,555
933966,51,10,69041,3,4,3,343
933982,46,6,31544,4,3,2,432
934001,60,9,96857,3,4,4,344
934015,54,18,52994,3,5,3,353
934043,3,22,257644,5,5,5,555
934066,93,7,8493,3,3,1,331
934106,22,20,94280,4,5,4,454
934111,116,1,3999,2,1,1,211
934113,196,6,48495,1,3,3,133
934114,31,14,81842,4,5,4,454
934117,20,9,113191,4,4,4,444
934123,24,14,50586,4,5,3,453
934155,9,20,77940,5,5,4,554
934156,23,1,2499,4,1,1,411
934164,62,8,43892,3,4,3,343
934170,16,8,72492,5,4,3,543
934174,17,8,128492,5,4,4,544
934181,82,14,163336,3,5,5,355
934182,24,23,138927,4,5,5,455
934184,172,3,23497,2,1,2,212
934203,214,6,5694,1,3,1,131
934221,127,18,114683,2,5,4,254
934241,22,3,2847,4,1,1,411
934259,12,11,62019,5,4,3,543
934264,22,10,108990,4,4,4,444
934276,211,3,24197,1,1,2,112
934285,40,20,96400,4,5,4,454
934287,11,16,103184,5,5,4,554
934288,15,10,69590,5,4,3,543
934289,130,6,18294,2,3,2,232
934307,22,5,20305,4,2,2,422
934310,256,4,67396,1,2,3,123
934311,376,4,110496,1,2,4,124
934322,17,10,17606,5,4,2,542
934345,6,18,134303,5,5,5,555
934375,273,3,52677,1,1,3,113
934379,16,27,270023,5,5,5,555
934413,226,7,50354,1,3,3,133
934423,30,7,40393,4,3,2,432
934427,202,5,70995,1,2,3,123
934457,14,23,173798,5,5,5,555
934481,100,9,37141,2,4,2,242
934483,1,9,151541,5,4,5,545
934507,35,10,103252,4,4,4,444
934513,142,7,9493,2,3,1,231
934527,2,27,123544,5,5,4,554
934534,21,9,86441,4,4,4,444
934537,576,2,10998,1,1,1,111
934550,4,29,356622,5,5,5,555
934565,5,6,108794,5,3,4,534
934566,6,5,67995,5,2,3,523
934580,34,6,81644,4,3,4,434
934584,36,10,141740,4,4,5,445
934664,64,8,23892,3,4,2,342
934692,184,8,15042,2,4,1,241
934697,178,2,61998,2,1,3,213
934708,577,2,4798,1,1,1,111
934736,434,5,19995,1,2,2,122
934743,222,5,74505,1,2,3,123
934761,63,5,48611,3,2,3,323
934766,120,1,899,2,1,1,211
934784,2,7,14773,5,3,1,531
934802,29,16,179984,4,5,5,455
934804,126,7,96793,2,3,4,234
934809,146,5,23695,2,2,2,222
934813,358,3,10997,1,1,1,111
934814,164,7,53164,2,3,3,233
934832,6,5,29095,5,2,2,522
934836,18,30,130672,5,5,5,555
934842,278,6,8794,1,3,1,131
934864,18,3,5197,5,1,1,511
934869,17,8,18542,5,4,2,542
934872,70,5,11245,3,2,1,321
934873,24,17,124833,4,5,4,454
934882,587,1,199,1,1,1,111
934899,135,9,156191,2,4,5,245
934918,4,28,353472,5,5,5,555
934961,5,15,174965,5,5,5,555
934999,226,13,80738,1,5,4,154
935010,403,3,30197,1,1,2,112
935049,38,10,75890,4,4,4,444
935067,25,8,37092,4,4,2,442
935082,213,9,71891,1,4,3,143
935084,227,5,65295,1,2,3,123
935181,0,3,18597,5,1,2,512
935197,8,4,27496,5,2,2,522
935212,37,9,225042,4,4,5,445
935238,252,4,40996,1,2,2,122
935247,208,7,72844,1,3,3,133
935255,294,3,42997,1,1,2,112
935259,256,1,1999,1,1,1,111
935260,630,1,299,1,1,1,111
935300,269,4,4767,1,2,1,121
935311,41,9,89391,4,4,4,444
935320,76,5,6195,3,2,1,321
935344,178,2,90198,2,1,4,214
935372,12,27,311673,5,5,5,555
935378,178,10,72790,2,4,3,243
935384,102,6,67724,2,3,3,233
935397,78,6,40494,3,3,2,332
935402,119,3,8397,2,1,1,211
935415,61,6,64294,3,3,3,333
935447,35,10,67511,4,4,3,443
935451,16,9,28841,5,4,2,542
935473,18,6,8245,5,3,1,531
935480,48,7,39793,3,3,2,332
935481,18,26,154045,5,5,5,555
935488,1,10,50790,5,4,3,543
935501,103,6,84294,2,3,4,234
935504,173,8,43492,2,4,3,243
935513,0,8,53992,5,4,3,543
935517,125,9,51591,2,4,3,243
935526,38,9,56391,4,4,3,443
935531,37,1,899,4,1,1,411
935559,140,5,41495,2,2,2,222
935582,144,9,41247,2,4,2,242
935611,40,8,23592,4,4,2,442
935615,40,10,79390,4,4,4,444
935630,6,3,63997,5,1,3,513
935633,48,10,148420,3,4,5,345
935675,334,3,53197,1,1,3,113
935687,9,3,2647,5,1,1,511
935699,430,4,21626,1,2,2,122
935701,0,48,452832,5,5,5,555
935713,18,6,38894,5,3,2,532
935719,177,1,199,2,1,1,211
935732,62,8,83792,3,4,4,344
935738,233,2,7498,1,1,1,111
935741,93,11,28039,3,4,2,342
935752,1,7,15493,5,3,2,532
935758,107,7,154593,2,3,5,235
935789,14,6,52694,5,3,3,533
935794,336,3,53997,1,1,3,113
935802,69,7,60293,3,3,3,333
935803,317,1,60,1,1,1,111
935813,191,7,43893,1,3,3,133
935833,176,3,4797,2,1,1,211
935838,202,4,94696,1,2,4,124
935841,105,7,14893,2,3,1,231
935858,180,9,18712,2,4,2,242
935866,9,8,35092,5,4,2,542
935867,65,10,101200,3,4,4,344
935883,7,9,46691,5,4,3,543
935890,4,25,172125,5,5,5,555
935896,387,2,35998,1,1,2,112
935908,12,9,52491,5,4,3,543
935922,85,8,76392,3,4,4,344
935928,8,16,134484,5,5,5,555
935933,222,6,94594,1,3,4,134
935947,25,9,83091,4,4,4,444
935949,132,9,137291,2,4,5,245
935963,253,4,52296,1,2,3,123
935974,52,6,52494,3,3,3,333
935986,58,7,81043,3,3,4,334
935997,38,8,62292,4,4,3,443
936010,332,1,4499,1,1,1,111
936015,2,18,160932,5,5,5,555
936017,614,2,1598,1,1,1,111
936031,23,9,76691,4,4,4,444
936051,52,7,30443,3,3,2,332
936072,2,15,162585,5,5,5,555
936091,118,8,18442,2,4,2,242
936099,2,29,268501,5,5,5,555
936102,54,10,120670,3,4,4,344
936105,19,7,25303,4,3,2,432
936118,58,8,43743,3,4,3,343
936119,107,7,6693,2,3,1,231
936143,26,6,62065,4,3,3,433
936147,112,16,72284,2,5,3,253
936156,150,14,98592,2,5,4,254
936159,17,10,105820,5,4,4,544
936162,100,7,143293,2,3,5,235
936164,66,23,130508,3,5,5,355
936171,262,10,97740,1,4,4,144
936173,5,12,34609,5,5,2,552
936181,14,10,56590,5,4,3,543
936189,8,8,55192,5,4,3,543
936205,91,8,106623,3,4,4,344
936213,21,29,261872,4,5,5,455
936225,40,16,72790,4,5,3,453
936242,211,2,16998,1,1,2,112
936245,667,1,499,1,1,1,111
936251,151,7,49654,2,3,3,233
936255,32,8,149392,4,4,5,445
936256,18,8,42553,5,4,2,542
936279,27,8,50492,4,4,3,443
936280,23,8,26692,4,4,2,442
936289,6,20,419396,5,5,5,555
936305,114,5,31295,2,2,2,222
936352,1,23,268738,5,5,5,555
936382,15,4,70496,5,2,3,523
936392,35,10,225990,4,4,5,445
936422,325,3,7497,1,1,1,111
936433,141,2,10298,2,1,1,211
936445,42,8,86042,4,4,4,444
936453,226,1,2499,1,1,1,111
936460,2,27,180373,5,5,5,555
936474,12,26,250074,5,5,5,555
936505,110,3,15897,2,1,2,212
936512,386,2,20498,1,1,2,112
936526,78,2,2998,3,1,1,311
936546,17,1,44999,5,1,3,513
936563,190,5,50495,1,2,3,123
936578,29,10,43090,4,4,2,442
936587,165,5,72995,2,2,3,223
936595,79,8,59092,3,4,3,343
936604,128,1,19999,2,1,2,212
936635,225,5,39795,1,2,2,122
936641,27,27,173855,4,5,5,455
936646,106,8,14892,2,4,1,241
936649,39,4,52496,4,2,3,423
936661,36,8,22372,4,4,2,442
936694,30,6,184055,4,3,5,435
936724,11,22,148199,5,5,5,555
936737,57,9,78391,3,4,4,344
936744,2,17,123754,5,5,4,554
936751,302,5,5795,1,2,1,121
936758,219,4,3446,1,2,1,121
936760,25,6,25244,4,3,2,432
936761,26,6,8344,4,3,1,431
936767,141,7,105993,2,3,4,234
936777,484,1,999,1,1,1,111
936799,56,25,196775,3,5,5,355
936812,1,5,35295,5,2,2,522
936825,25,3,23297,4,1,2,412
936843,111,7,7393,2,3,1,231
936846,64,9,77091,3,4,4,344
936851,32,27,288203,4,5,5,455
936859,113,4,38996,2,2,2,222
936876,88,5,11495,3,2,1,321
936882,4,26,366274,5,5,5,555
936901,157,9,53962,2,4,3,243
936918,73,7,17393,3,3,2,332
936919,143,8,131292,2,4,5,245
936925,173,3,51897,2,1,3,213
936956,64,7,48243,3,3,3,333
936963,154,5,10716,2,2,1,221
936991,60,10,20290,3,4,2,342
936997,55,5,67695,3,2,3,323
936998,124,4,40296,2,2,2,222
937003,723,1,1499,1,1,1,111
937021,34,8,33792,4,4,2,442
937031,27,15,192361,4,5,5,455
937037,21,6,27194,4,3,2,432
937038,97,10,78500,2,4,4,244
937057,16,17,195833,5,5,5,555
937059,153,6,78294,2,3,4,234
937060,32,10,42940,4,4,2,442
937074,6,12,99288,5,5,4,554
937085,286,4,7896,1,2,1,121
937098,4,27,197723,5,5,5,555
937099,22,38,569132,4,5,5,455
937106,70,6,85494,3,3,4,334
937128,26,10,31486,4,4,2,442
937129,90,10,75990,3,4,4,344
937133,78,1,1499,3,1,1,311
937134,75,1,199,3,1,1,311
937151,61,4,10523,3,2,1,321
937164,58,6,48924,3,3,3,333
937165,451,1,599,1,1,1,111
937166,182,8,17552,2,4,2,242
937189,5,10,85390,5,4,4,544
937206,89,6,31094,3,3,2,332
937222,98,2,1498,2,1,1,211
937224,158,6,55494,2,3,3,233
937240,6,7,60593,5,3,3,533
937260,166,3,22497,2,1,2,212
937263,3,29,273241,5,5,5,555
937270,30,30,295620,4,5,5,455
937307,370,2,31298,1,1,2,112
937322,51,6,52594,3,3,3,333
937350,80,8,31272,3,4,2,342
937361,1,14,152586,5,5,5,555
937362,46,7,63393,4,3,3,433
937386,104,4,14047,2,2,1,221
937401,78,8,45622,3,4,3,343
937416,11,30,401720,5,5,5,555
937433,5,16,112834,5,5,4,554
937467,47,10,113790,4,4,4,444
937479,634,1,499,1,1,1,111
937482,603,2,1798,1,1,1,111
937491,1,6,17194,5,3,2,532
937494,206,5,32095,1,2,2,122
937501,12,18,170032,5,5,5,555
937519,223,5,25995,1,2,2,122
937541,14,6,29294,5,3,2,532
937580,97,2,50398,2,1,3,213
937583,1,10,52390,5,4,3,543
937602,510,1,1999,1,1,1,111
937608,24,8,57322,4,4,3,443
937612,189,1,129,1,1,1,111
937665,203,5,3195,1,2,1,121
937667,64,21,136579,3,5,5,355
937682,44,5,62295,4,2,3,423
937685,272,4,15796,1,2,2,122
937690,69,7,69393,3,3,3,333
937697,166,3,94997,2,1,4,214
937703,3,21,175609,5,5,5,555
937726,452,2,6498,1,1,1,111
937728,102,2,22498,2,1,2,212
937730,159,3,12497,2,1,1,211
937739,254,4,32596,1,2,2,122
937746,344,4,42996,1,2,2,122
937747,7,1,5999,5,1,1,511
937761,6,5,2695,5,2,1,521
937767,1,18,146182,5,5,5,555
937769,152,9,136391,2,4,5,245
937783,379,2,33498,1,1,2,112
937804,150,8,60053,2,4,3,243
937810,3,13,155587,5,5,5,555
937816,26,10,80640,4,4,4,444
937844,151,8,105092,2,4,4,244
937862,29,8,9692,4,4,1,441
937863,48,15,116256,3,5,4,354
937880,6,16,47584,5,5,3,553
937897,20,15,46442,4,5,3,453
937917,511,1,799,1,1,1,111
937923,226,6,26674,1,3,2,132
937929,181,7,65843,2,3,3,233
937941,27,6,35894,4,3,2,432
937949,0,27,252573,5,5,5,555
937950,20,21,208711,4,5,5,455
937983,266,4,34552,1,2,2,122
937994,137,8,63992,2,4,3,243
938005,278,6,69094,1,3,3,133
938010,104,25,180625,2,5,5,255
938016,0,29,403601,5,5,5,555
938026,71,25,181101,3,5,5,355
938033,50,4,26796,3,2,2,322
938047,74,5,27395,3,2,2,322
938068,147,8,16153,2,4,2,242
938116,96,10,83290,2,4,4,244
938119,138,10,83090,2,4,4,244
938122,86,3,4997,3,1,1,311
938126,38,26,254124,4,5,5,455
938127,196,6,47094,1,3,3,133
938135,74,6,9744,3,3,1,331
938140,126,8,63492,2,4,3,243
938190,122,8,124148,2,4,4,244
938207,24,22,152048,4,5,5,455
938213,20,9,142991,4,4,5,445
938240,21,25,251025,4,5,5,455
938261,247,6,9860,1,3,1,131
938280,18,16,155234,5,5,5,555
938281,39,14,217486,4,5,5,455
938285,76,9,119671,3,4,4,344
938294,62,14,50007,3,5,3,353
938307,44,25,295275,4,5,5,455
938313,307,8,72292,1,4,3,143
938353,427,2,4698,1,1,1,111
938369,86,7,47193,3,3,3,333
938379,84,6,47594,3,3,3,333
938384,175,1,3999,2,1,1,211
938392,189,7,131093,1,3,5,135
938400,100,14,61216,2,5,3,253
938426,3,8,69592,5,4,3,543
938437,211,1,2999,1,1,1,111
938448,61,7,10393,3,3,1,331
938463,332,4,55596,1,2,3,123
938464,10,4,11396,5,2,1,521
938481,104,2,2698,2,1,1,211
938492,54,5,116066,3,2,4,324
938494,348,6,32194,1,3,2,132
938502,450,6,45594,1,3,3,133
938530,10,21,163709,5,5,5,555
938538,18,38,464362,5,5,5,555
938558,312,1,999,1,1,1,111
938567,80,2,3049,3,1,1,311
938607,18,10,33291,5,4,2,542
938633,398,1,599,1,1,1,111
938638,52,7,42393,3,3,2,332
938647,258,9,42041,1,4,2,142
938655,272,4,56096,1,2,3,123
938665,21,10,85390,4,4,4,444
938677,62,4,34996,3,2,2,322
938680,354,2,7298,1,1,1,111
938724,28,27,252773,4,5,5,455
938754,164,3,9297,2,1,1,211
938774,8,5,97395,5,2,4,524
938794,32,23,169127,4,5,5,455
938820,26,3,2797,4,1,1,411
938838,50,22,218534,3,5,5,355
938849,115,10,52500,2,4,3,243
938850,77,9,100491,3,4,4,344
938859,14,16,139334,5,5,5,555
938862,2,10,45361,5,4,3,543
938905,662,1,449,1,1,1,111
938907,225,4,15496,1,2,2,122
938926,2,10,166340,5,4,5,545
938933,73,7,73193,3,3,3,333
938959,181,6,24494,2,3,2,232
938974,94,5,37395,2,2,2,222
938976,110,8,130342,2,4,5,245
938993,230,6,39194,1,3,2,132
938994,97,10,96191,2,4,4,244
938995,365,2,64998,1,1,3,113
939009,168,4,47996,2,2,3,223
939011,73,6,8704,3,3,1,331
939022,90,4,8926,3,2,1,321
939023,119,9,141691,2,4,5,245
939047,75,9,77812,3,4,4,344
939050,150,8,16992,2,4,2,242
939054,2,6,45055,5,3,3,533
939057,75,3,25997,3,1,2,312
939060,23,6,36094,4,3,2,432
939072,21,3,36007,4,1,2,412
939078,125,5,53366,2,2,3,223
939099,193,2,854,1,1,1,111
939114,339,4,6396,1,2,1,121
939124,15,11,207189,5,4,5,545
939134,99,9,63342,2,4,3,243
939170,207,2,34998,1,1,2,112
939172,27,13,71209,4,5,3,453
939179,25,27,148603,4,5,5,455
939195,186,9,111191,1,4,4,144
939205,60,24,151987,3,5,5,355
939227,6,27,192453,5,5,5,555
939233,98,1,3499,2,1,1,211
939243,88,12,302488,3,5,5,355
939247,330,1,499,1,1,1,111
939256,701,1,199,1,1,1,111
939283,17,9,65991,5,4,3,543
939310,263,3,2748,1,1,1,111
939311,0,5,58695,5,2,3,523
939321,71,9,70391,3,4,3,343
939333,39,29,403978,4,5,5,455
939346,109,12,106598,2,5,4,254
939354,43,5,178195,4,2,5,425
939394,87,7,72193,3,3,3,333
939421,51,6,143794,3,3,5,335
939425,25,9,119664,4,4,4,444
939436,74,4,54746,3,2,3,323
939438,1,27,273374,5,5,5,555
939477,114,21,128429,2,5,4,254
939505,47,9,41341,4,4,2,442
939517,30,4,33196,4,2,2,422
939523,60,9,44352,3,4,3,343
939530,251,7,15044,1,3,1,131
939548,18,6,74174,5,3,3,533
939556,13,23,347627,5,5,5,555
939574,102,26,266974,2,5,5,255
939587,78,3,3797,3,1,1,311
939593,105,6,57894,2,3,3,233
939621,70,2,45998,3,1,3,313
939624,30,10,57000,4,4,3,443
939625,330,8,36792,1,4,2,142
939637,571,2,30298,1,1,2,112
939645,137,7,64993,2,3,3,233
939658,59,7,79903,3,3,4,334
939677,40,5,24545,4,2,2,422
939689,80,10,74900,3,4,4,344
939693,4,18,109804,5,5,4,554
939694,332,3,13527,1,1,1,111
939695,44,21,246629,4,5,5,455
939699,186,3,31358,1,1,2,112
939703,6,38,160204,5,5,5,555
939712,31,7,11593,4,3,1,431
939716,36,9,14391,4,4,1,441
939722,167,5,10145,2,2,1,221
939753,3,10,67491,5,4,3,543
939768,204,8,203592,1,4,5,145
939774,95,9,155491,2,4,5,245
939780,242,1,299,1,1,1,111
939795,6,5,102495,5,2,4,524
939804,50,7,48743,3,3,3,333
939807,18,9,27927,5,4,2,542
939829,240,5,97895,1,2,4,124
939832,663,1,199,1,1,1,111
939870,188,1,19999,1,1,2,112
939904,205,3,26497,1,1,2,112
939910,45,10,32602,4,4,2,442
939913,160,5,73195,2,2,3,223
939919,47,10,140120,4,4,5,445
939944,248,4,24296,1,2,2,122
939974,84,3,12497,3,1,1,311
939976,62,7,105493,3,3,4,334
940029,29,4,15496,4,2,2,422
940056,157,7,98064,2,3,4,234
940094,1,25,121757,5,5,4,554
940101,125,10,113790,2,4,4,244
940104,59,9,91681,3,4,4,344
940110,114,6,81994,2,3,4,234
940123,32,8,42042,4,4,2,442
940133,25,19,192481,4,5,5,455
940135,22,7,124223,4,3,4,434
940139,115,4,8996,2,2,1,221
940140,45,5,33795,4,2,2,422
940158,308,3,2047,1,1,1,111
940160,133,5,16356,2,2,2,222
940183,297,2,4498,1,1,1,111
940197,0,23,229907,5,5,5,555
940207,12,10,75690,5,4,4,544
940215,75,5,9695,3,2,1,321
940228,107,10,55290,2,4,3,243
940234,38,24,104526,4,5,4,454
940248,8,9,65041,5,4,3,543
940254,4,5,14295,5,2,1,521
940255,11,13,109338,5,5,4,554
940283,102,4,27296,2,2,2,222
940288,36,15,113301,4,5,4,454
940321,75,19,215931,3,5,5,355
940339,106,9,47741,2,4,3,243
940343,405,2,2298,1,1,1,111
940395,104,6,34794,2,3,2,232
940402,39,8,60492,4,4,3,443
940419,102,5,49875,2,2,3,223
940430,149,4,5867,2,2,1,221
940460,6,29,147798,5,5,5,555
940471,23,6,78494,4,3,4,434
940474,235,3,60197,1,1,3,113
940512,23,8,42292,4,4,2,442
940535,25,7,64693,4,3,3,433
940540,142,4,54146,2,2,3,223
940557,11,2,17298,5,1,2,512
940567,134,4,24196,2,2,2,222
940578,59,6,37894,3,3,2,332
940600,13,7,64803,5,3,3,533
940611,7,9,159791,5,4,5,545
940639,2,25,231175,5,5,5,555
940646,21,6,83294,4,3,4,434
940665,434,1,209,1,1,1,111
940677,29,30,168880,4,5,5,455
940697,25,5,48575,4,2,3,423
940701,23,2,27498,4,1,2,412
940708,582,3,3497,1,1,1,111
940731,70,9,30021,3,4,2,342
940752,55,6,13944,3,3,1,331
940780,24,12,62488,4,5,3,453
940784,94,7,32793,2,3,2,232
940785,68,29,289171,3,5,5,355
940787,4,13,39527,5,5,2,552
940794,147,5,74095,2,2,3,223
940863,69,8,132992,3,4,5,345
940880,187,16,337364,1,5,5,155
940887,21,10,108640,4,4,4,444
940891,461,1,2999,1,1,1,111
940902,79,6,123055,3,3,4,334
940913,56,19,208531,3,5,5,355
940920,114,6,116774,2,3,4,234
940924,2,26,247354,5,5,5,555
940960,38,21,94189,4,5,4,454
940963,63,6,118055,3,3,4,334
940968,28,8,27558,4,4,2,442
940975,154,7,41043,2,3,2,232
940979,224,6,25310,1,3,2,132
940987,99,9,66091,2,4,3,243
940992,135,14,111486,2,5,4,254
941007,19,7,89993,4,3,4,434
941018,53,7,39143,3,3,2,332
941021,56,4,59506,3,2,3,323
941028,60,16,360884,3,5,5,355
941041,69,6,66694,3,3,3,333
941046,176,5,37995,2,2,2,222
941049,49,14,160586,3,5,5,355
941067,103,4,45996,2,2,3,223
941072,96,5,14956,2,2,1,221
941076,108,8,39392,2,4,2,242
941080,43,10,83800,4,4,4,444
941107,14,30,155971,5,5,5,555
941117,158,5,43405,2,2,3,223
941118,64,2,548,3,1,1,311
941131,293,1,9999,1,1,1,111
941141,6,10,93540,5,4,4,544
941181,23,15,80902,4,5,4,454
941200,28,12,77089,4,5,4,454
941207,422,3,8497,1,1,1,111
941215,61,5,20695,3,2,2,322
941230,402,3,59997,1,1,3,113
941238,332,3,5747,1,1,1,111
941254,42,16,117784,4,5,4,454
941279,204,2,75998,1,1,4,114
941286,283,1,2199,1,1,1,111
941291,168,17,184133,2,5,5,255
941293,74,6,9294,3,3,1,331
941298,10,3,33997,5,1,2,512
941302,52,28,254449,3,5,5,355
941306,71,4,5046,3,2,1,321
941311,29,1,2499,4,1,1,411
941331,83,10,54061,3,4,3,343
941349,102,7,102993,2,3,4,234
941394,75,1,1499,3,1,1,311
941413,9,14,260786,5,5,5,555
